Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,CD Account,County
40,81,94709,3,0.1,1,0,0,0,Alameda
63,54,94704,3,2.4,1,90,0,0,Alameda
35,164,91614,2,7.8,1,0,0,0,Los Angeles
43,28,94303,4,0.3,1,87,0,0,Santa Clara
27,68,94025,3,2.6,3,203,0,0,San Mateo
44,44,94132,3,2.0,3,180,0,1,San Francisco
49,61,94117,1,1.4,3,0,0,0,San Francisco
61,35,94110,3,1.3,2,0,0,0,San Francisco
60,54,94301,3,0.3,2,0,0,0,Santa Clara
59,14,93118,1,0.1,1,0,0,0,Santa Barbara
28,52,90024,4,2.2,1,230,0,0,Los Angeles
52,101,91330,2,0.3,1,0,0,0,Los Angeles
28,149,94720,2,7.2,1,0,0,0,Alameda
34,35,92037,4,0.8,1,137,0,1,San Diego
60,21,93105,3,0.3,3,129,0,0,Santa Barbara
39,118,95039,2,1.9,1,0,0,0,Monterey
30,38,95064,4,2.0,2,0,0,0,Santa Cruz
49,24,95818,4,0.2,1,138,0,0,Sacramento
43,59,93943,1,3.7,3,0,0,0,Monterey
63,41,94234,4,1.67,3,0,0,0,Sacramento
28,85,94035,1,0.8,2,0,0,0,Santa Clara
51,12,94608,4,1.0,1,0,0,0,Alameda
33,32,94904,1,0.6,3,152,0,0,Marin
55,79,90210,3,0.8,1,0,0,0,Los Angeles
53,175,95060,3,3.6,3,0,1,1,Santa Cruz
34,28,95112,3,0.9,1,0,0,0,Santa Clara
34,41,92101,2,0.1,1,161,0,0,San Diego
40,70,95136,3,2.1,1,185,0,0,Santa Clara
49,161,94928,3,6.5,2,485,1,1,Sonoma
35,53,94143,4,2.2,2,0,0,0,San Francisco
39,128,92333,1,3.4,1,0,0,0,San Bernardino
55,50,95020,3,1.0,2,0,0,0,Santa Clara
29,80,94709,2,2.0,2,0,0,0,Alameda
54,93,91107,1,2.7,2,0,0,0,Los Angeles
52,149,94043,2,6.8,1,0,0,0,Santa Clara
46,49,92124,3,2.5,2,0,0,0,San Diego
57,88,93524,1,2.7,2,0,0,0,Kern
52,22,90049,4,0.4,3,0,0,0,Los Angeles
28,55,94521,4,2.2,1,0,0,0,Contra Costa
44,72,95678,1,0.7,3,155,0,0,Placer
40,114,91604,1,3.4,1,300,0,0,Los Angeles
34,83,92653,4,4.0,3,0,0,0,Orange
39,101,94305,2,0.4,1,0,0,0,Santa Clara
50,94,93305,1,4.9,1,272,0,0,Kern
41,40,93117,2,2.5,1,0,0,1,Santa Barbara
31,128,92821,1,6.0,1,0,0,0,Orange
29,39,94612,4,2.1,3,0,0,0,Alameda
30,51,92037,1,1.0,1,0,0,0,San Diego
44,79,95051,4,2.0,3,0,0,1,Santa Clara
33,48,90025,4,2.2,2,0,0,0,Los Angeles
50,85,94143,1,0.0,1,144,0,0,San Francisco
42,41,92121,1,1.8,1,94,0,0,San Diego
48,152,94022,1,3.5,3,0,1,0,Santa Clara
56,11,92374,2,0.2,3,90,0,0,San Bernardino
28,103,94720,2,2.5,1,0,0,0,Alameda
56,141,94143,2,0.5,1,0,0,0,San Francisco
58,38,91320,1,1.4,1,0,0,0,Ventura
29,135,95035,2,0.6,1,0,0,0,Santa Clara
63,28,94720,2,0.5,2,89,0,0,Alameda
28,70,90245,4,2.2,1,240,0,0,Los Angeles
57,41,91330,1,0.2,1,0,0,0,Los Angeles
34,81,91741,3,0.9,2,208,0,0,Los Angeles
28,170,95014,1,0.1,3,0,1,0,Santa Clara
27,55,91910,4,1.7,2,0,0,0,San Diego
37,24,91770,4,1.5,3,0,0,0,Los Angeles
52,81,94132,3,1.8,2,275,0,0,San Francisco
49,32,94701,4,1.8,1,83,0,0,Alameda
65,129,90095,1,1.3,1,0,0,0,Los Angeles
60,108,94904,1,0.9,1,0,0,0,Marin
37,180,90034,1,8.6,1,0,0,0,Los Angeles
63,139,93943,2,6.9,1,0,0,0,Monterey
40,33,94025,2,1.4,3,0,0,0,San Mateo
46,74,94024,4,2.6,3,0,0,0,Santa Clara
63,42,91320,2,0.7,3,115,0,0,Ventura
57,73,93106,1,3.0,3,0,0,0,Santa Barbara
33,115,91129,4,2.9,2,0,1,0,Los Angeles
41,114,91125,2,1.8,2,0,0,0,Los Angeles
41,92,93555,2,1.9,1,131,0,0,Kern
44,34,95616,1,0.3,3,78,0,0,Yolo
33,54,92821,2,1.67,2,122,0,0,Orange
52,64,95605,2,1.0,3,211,0,0,Yolo
30,42,94305,1,0.2,3,100,0,0,Santa Clara
45,70,92677,3,2.1,1,0,0,0,Orange
49,51,90071,1,1.3,2,0,0,0,Los Angeles
45,71,91711,4,2.9,1,218,0,1,Los Angeles
45,40,94960,3,1.0,2,0,0,0,Marin
57,165,94720,4,2.7,3,0,1,0,Alameda
61,18,94583,1,1.5,3,0,0,0,Contra Costa
57,32,90034,3,1.4,1,0,0,1,Los Angeles
60,35,90509,3,0.2,1,169,0,0,Los Angeles
40,120,92037,2,6.1,1,196,0,0,San Diego
53,31,90245,4,0.1,3,0,0,0,Los Angeles
42,35,92054,3,1.5,1,0,0,0,San Diego
62,32,92646,2,0.2,3,0,0,0,Orange
43,85,94960,1,3.7,3,327,0,0,Marin
35,139,95060,2,7.8,1,0,0,0,Santa Cruz
50,103,94132,1,0.3,1,0,0,0,San Francisco
45,152,91902,2,1.4,1,0,0,0,San Diego
52,33,92121,2,2.0,2,0,0,0,San Diego
35,84,95120,4,2.2,2,322,0,0,Santa Clara
58,61,90033,4,1.7,1,0,0,0,Los Angeles
62,64,95064,4,2.2,1,123,0,1,Santa Cruz
50,34,95621,1,1.3,2,0,0,0,Sacramento
47,122,90037,1,5.1,3,163,1,0,Los Angeles
28,58,92121,3,1.5,1,131,0,0,San Diego
34,92,90005,1,2.8,1,0,0,0,Los Angeles
49,78,92691,2,2.4,2,205,0,0,Orange
54,129,93940,4,4.2,3,0,1,0,Monterey
50,13,91109,2,0.7,3,0,0,0,Los Angeles
37,81,94539,1,2.8,3,145,0,0,Alameda
38,23,95207,1,0.67,3,0,0,0,San Joaquin
52,35,91711,3,0.9,3,0,0,0,Los Angeles
63,79,93009,4,1.7,2,0,0,0,Ventura
39,165,92126,2,3.3,1,0,0,0,San Diego
63,52,94720,2,2.8,1,0,0,0,Alameda
65,185,93561,3,2.0,2,0,1,0,Kern
46,49,90503,3,2.2,2,0,0,0,Los Angeles
54,64,95126,1,1.8,3,227,0,0,Santa Clara
54,61,92866,4,2.0,3,0,0,0,Orange
52,112,92120,1,2.4,1,0,0,1,San Diego
63,72,93106,3,2.0,3,190,0,0,Santa Barbara
66,18,94010,3,0.5,1,0,0,0,San Mateo
56,41,94109,4,2.5,2,0,0,0,San Francisco
65,105,92612,1,3.0,2,282,1,1,Orange
34,22,95670,1,0.5,3,85,0,0,Sacramento
49,59,95827,3,2.1,1,0,0,0,Sacramento
29,33,91711,1,2.0,2,160,0,0,Los Angeles
47,11,94063,1,0.9,3,103,0,0,San Mateo
46,204,92780,2,2.8,1,0,0,0,Orange
52,61,92101,4,1.8,3,207,0,0,San Diego
55,103,92093,3,1.8,2,364,0,0,San Diego
61,51,94706,3,1.5,1,0,0,0,Alameda
34,164,94720,1,6.0,3,0,1,0,Alameda
58,12,90504,1,0.1,2,0,0,0,Los Angeles
40,82,91311,1,3.6,2,0,0,0,Los Angeles
43,164,90266,1,2.4,1,449,0,0,Los Angeles
35,48,93107,2,1.67,2,0,0,0,Santa Barbara
48,65,92120,2,1.5,2,0,0,0,San Diego
44,71,94304,4,1.9,1,207,0,0,Santa Clara
54,18,94591,1,0.3,1,0,0,1,Solano
59,52,94115,2,1.6,3,75,0,0,San Francisco
45,48,90025,3,2.5,2,113,0,0,Los Angeles
26,30,94720,1,1.0,3,111,0,0,Alameda
40,40,92096,2,2.2,3,107,0,0,San Diego
32,112,90740,1,3.8,1,81,0,0,Orange
51,63,92251,2,1.0,3,82,0,0,Imperial
42,85,92648,1,3.7,3,0,0,0,Orange
64,59,92028,1,2.5,3,220,0,0,San Diego
44,68,95060,1,0.8,3,91,0,0,Santa Cruz
37,84,90089,2,1.8,1,0,0,0,Los Angeles
44,62,93106,3,0.8,3,0,0,0,Santa Barbara
35,109,92709,3,4.0,1,0,1,0,Orange
41,141,94022,2,7.6,1,92,0,0,Santa Clara
56,129,94065,1,7.4,1,0,0,0,San Mateo
62,30,94720,3,0.7,2,0,0,0,Alameda
58,148,95819,1,4.7,1,0,0,0,Sacramento
47,25,95064,3,0.67,2,0,0,0,Santa Cruz
35,21,92182,3,1.3,1,115,0,0,San Diego
29,72,95841,4,2.2,1,0,0,0,Sacramento
43,59,94085,3,0.9,3,87,0,0,Santa Clara
62,83,91754,3,1.8,2,187,0,0,Los Angeles
41,10,94123,2,0.3,2,0,0,0,San Francisco
34,84,92009,3,0.6,2,0,0,0,San Diego
50,98,92068,3,2.0,2,0,0,0,San Diego
47,32,92130,1,1.0,1,0,0,1,San Diego
29,31,96064,4,0.4,2,161,0,0,Siskiyou
59,94,93940,3,0.5,1,0,0,0,Monterey
56,21,90024,2,0.2,3,137,0,1,Los Angeles
61,110,92521,3,4.4,1,0,0,0,Riverside
58,38,94025,1,2.2,3,0,0,0,San Mateo
45,132,91103,3,1.2,2,0,1,1,Los Angeles
50,61,94301,4,2.6,1,0,0,0,Santa Clara
64,92,94086,1,2.0,1,0,0,0,Santa Clara
39,119,92037,2,6.1,1,0,0,0,San Diego
58,53,91030,4,2.1,1,0,0,0,Los Angeles
62,18,92037,3,1.3,2,0,0,0,San Diego
45,114,94720,2,4.4,2,0,1,0,Alameda
58,90,93106,1,3.0,3,0,0,0,Santa Barbara
43,140,95616,1,7.0,1,205,0,0,Yolo
28,90,90066,2,3.3,1,0,0,0,Los Angeles
26,85,90064,1,1.9,1,0,0,0,Los Angeles
49,80,92009,1,1.2,1,0,0,0,San Diego
66,53,92182,2,1.1,1,0,0,0,San Diego
33,49,95403,4,2.2,2,0,0,0,Sonoma
61,152,91016,3,3.3,3,0,1,0,Los Angeles
64,138,94709,2,2.8,2,0,1,0,Alameda
36,80,94596,4,2.2,2,0,0,0,Contra Costa
49,82,91902,2,2.4,2,0,0,0,San Diego
52,195,90266,1,8.1,1,0,0,0,Los Angeles
61,22,94590,1,1.2,3,0,0,0,Solano
32,81,92626,1,2.5,1,0,0,0,Orange
61,40,94539,4,2.2,1,0,0,1,Alameda
45,154,94720,2,2.8,1,0,0,0,Alameda
30,49,93955,3,1.1,2,0,0,0,Monterey
62,85,95051,4,3.4,2,0,0,0,Santa Clara
57,21,94112,3,0.1,2,0,0,1,San Francisco
41,14,91330,1,1.0,1,0,0,0,Los Angeles
58,60,92008,4,1.6,2,0,0,0,San Diego
29,138,93106,2,4.33,1,0,0,0,Santa Barbara
53,98,90210,1,1.3,3,355,0,0,Los Angeles
64,22,90071,4,0.6,2,0,0,0,Los Angeles
49,49,94720,1,1.2,2,0,0,0,Alameda
38,102,95020,2,1.9,1,0,0,1,Santa Clara
56,45,91103,4,0.7,2,0,0,0,Los Angeles
56,82,95348,4,1.3,3,0,0,0,Merced
52,81,91745,3,1.8,2,0,0,0,Los Angeles
64,35,90266,1,1.5,2,0,0,0,Los Angeles
53,59,91950,2,1.9,2,0,0,0,San Diego
29,52,92122,3,1.1,2,0,0,0,San Diego
48,84,92152,3,0.7,1,166,0,0,San Diego
32,85,90504,1,2.7,2,100,0,0,Los Angeles
54,65,94122,1,0.2,1,0,0,0,San Francisco
37,89,95051,2,1.7,2,314,0,0,Santa Clara
47,109,95822,4,1.8,1,0,1,0,Sacramento
37,81,94538,1,2.8,1,0,0,0,Alameda
64,38,92024,1,1.1,3,108,0,0,San Diego
43,72,90024,2,1.7,1,0,0,0,Los Angeles
33,78,90250,4,2.0,2,119,0,0,Los Angeles
26,172,94551,2,6.9,2,0,1,0,Alameda
42,71,91614,3,2.33,1,106,0,0,Los Angeles
54,165,92093,1,4.1,3,0,1,1,San Diego
41,120,92612,2,3.9,1,0,0,0,Orange
55,39,92154,1,0.2,1,0,0,0,San Diego
65,23,92835,3,0.7,2,0,0,0,Orange
50,135,92121,2,4.6,3,91,1,0,San Diego
55,12,95060,2,0.2,1,76,0,0,Santa Cruz
62,92,94801,2,0.7,2,0,0,0,Contra Costa
53,192,94304,2,6.4,3,0,1,0,Santa Clara
56,158,94588,3,3.7,3,0,1,0,Alameda
54,194,92056,3,6.0,3,587,1,1,San Diego
44,160,94606,2,7.6,1,0,0,0,Alameda
48,98,94115,2,6.3,1,0,0,0,San Francisco
46,164,94122,2,7.6,1,0,0,1,San Francisco
45,42,94305,2,2.5,1,0,0,0,Santa Clara
45,202,91380,3,10.0,3,0,1,0,Los Angeles
58,10,92521,4,0.7,1,0,0,0,Riverside
29,31,92126,4,0.3,2,0,0,0,San Diego
55,58,92028,4,0.9,1,0,0,0,San Diego
55,65,94501,4,2.8,2,0,0,0,Alameda
41,98,93117,1,4.0,3,0,0,0,Santa Barbara
54,44,91301,2,2.3,3,0,0,0,Los Angeles
57,15,92806,2,0.2,3,0,0,0,Orange
30,82,93657,2,2.5,1,0,0,0,Fresno
42,61,94998,3,0.5,3,0,0,0,Marin
29,38,93063,1,2.0,2,0,0,0,Ventura
29,39,95051,4,2.1,3,0,0,0,Santa Clara
31,173,91040,1,6.0,1,0,0,0,Los Angeles
47,8,92612,4,0.2,1,0,0,0,Orange
36,51,92521,3,2.0,1,214,0,0,Riverside
52,62,92661,4,1.8,3,82,0,0,Orange
54,34,94061,4,0.7,2,0,0,0,San Mateo
55,132,95758,3,5.9,2,307,1,0,Sacramento
53,44,94542,4,1.5,3,0,0,0,Alameda
52,162,92096,1,8.1,1,0,0,0,San Diego
64,64,92068,3,2.2,1,0,0,0,San Diego
54,111,94304,1,0.1,3,0,0,0,Santa Clara
32,41,92182,2,2.0,3,0,0,0,San Diego
63,52,94720,4,1.67,3,0,0,0,Alameda
36,65,90089,4,2.2,2,0,0,0,Los Angeles
50,130,94720,1,1.1,2,0,1,0,Alameda
33,45,93943,2,0.1,1,0,0,0,Monterey
62,35,94596,1,1.9,2,118,0,0,Contra Costa
49,65,94035,3,0.7,2,263,0,0,Santa Clara
41,38,90291,2,0.7,1,91,0,0,Los Angeles
51,42,95039,4,1.1,2,0,0,0,Monterey
56,45,90024,4,1.5,3,0,0,0,Los Angeles
51,145,90740,1,0.3,1,0,0,0,Orange
39,33,92093,4,1.5,3,0,0,0,San Diego
61,60,96091,3,1.4,3,0,0,0,Trinity
35,45,90509,1,2.0,1,0,0,0,Los Angeles
39,72,94801,4,2.4,1,0,0,0,Contra Costa
37,34,95616,3,0.2,2,0,0,0,Yolo
48,23,93555,3,0.67,2,0,0,0,Kern
63,45,94542,2,1.0,3,88,0,0,Alameda
35,28,94542,4,1.0,1,75,0,0,Alameda
55,81,90254,4,3.8,2,0,0,0,Los Angeles
29,72,92407,3,0.7,2,81,0,0,San Bernardino
61,49,94066,4,1.67,3,0,0,0,San Mateo
36,31,90630,4,1.2,2,0,0,0,Orange
61,63,94939,3,2.2,3,0,0,0,Marin
36,150,95138,4,5.4,1,0,1,1,Santa Clara
58,142,92691,2,3.9,1,193,0,0,Orange
42,74,92123,3,3.0,1,0,0,0,San Diego
30,24,92096,1,0.4,2,81,0,0,San Diego
45,29,92507,4,1.9,3,0,0,0,Riverside
39,79,92646,4,2.4,1,0,0,0,Orange
27,94,92373,2,0.2,1,310,0,0,San Bernardino
57,121,94542,1,4.3,1,0,0,0,Alameda
34,54,92101,3,2.0,1,0,0,0,San Diego
64,73,94720,3,2.4,1,0,0,0,Alameda
47,71,95762,1,0.8,3,127,0,0,El Dorado
44,29,94706,3,1.0,2,0,0,0,Alameda
51,93,92154,1,2.7,1,0,0,0,San Diego
40,73,94539,1,1.5,3,252,0,0,Alameda
57,19,94720,4,0.9,2,0,0,0,Alameda
33,58,94305,2,0.1,1,0,0,1,Santa Clara
46,39,95054,1,0.2,1,0,0,0,Santa Clara
41,23,94521,2,1.4,2,0,0,0,Contra Costa
33,29,92064,1,0.6,3,127,0,0,San Diego
27,155,95138,1,0.8,1,0,0,0,Santa Clara
52,90,95814,1,2.6,2,0,0,0,Sacramento
59,113,92152,2,2.0,1,77,0,0,San Diego
62,42,94025,1,1.8,3,0,0,0,San Mateo
49,30,95616,4,0.2,1,0,0,1,Yolo
45,19,94720,3,0.5,2,0,0,0,Alameda
63,124,92182,3,5.0,2,170,1,0,San Diego
57,30,95841,2,0.7,2,145,0,0,Sacramento
60,28,92354,1,1.5,3,124,0,0,San Bernardino
50,15,94025,2,1.0,2,101,0,0,San Mateo
54,70,90095,1,1.6,3,265,0,0,Los Angeles
28,10,94080,1,0.1,2,0,0,0,San Mateo
60,22,92037,3,0.3,3,139,0,0,San Diego
44,70,94611,4,1.9,1,0,0,0,Alameda
61,61,94708,1,1.6,1,0,0,0,Alameda
40,161,94596,2,3.3,1,0,0,0,Contra Costa
54,29,93014,2,0.8,1,0,0,0,Santa Barbara
43,35,92106,3,0.5,1,0,0,0,San Diego
54,48,96091,4,2.8,2,0,0,0,Trinity
32,44,90095,4,0.8,1,0,0,0,Los Angeles
30,40,92056,4,2.1,3,0,0,0,San Diego
61,21,95616,4,0.4,2,123,0,0,Yolo
40,58,94025,2,2.8,1,0,0,0,San Mateo
35,59,95123,4,0.1,2,0,0,0,Santa Clara
33,74,95616,4,4.0,3,0,0,0,Yolo
63,84,91768,4,1.9,2,0,0,0,Los Angeles
57,58,91604,1,0.2,1,177,0,0,Los Angeles
44,154,92116,2,8.8,1,0,0,0,San Diego
51,185,94117,1,1.7,1,0,0,0,San Francisco
51,78,92703,1,1.2,1,305,0,0,Orange
38,55,91709,2,1.1,2,0,0,0,San Bernardino
31,30,94304,4,0.3,2,0,0,0,Santa Clara
54,74,93907,3,2.0,2,0,0,0,Monterey
41,118,94720,2,3.3,1,0,0,0,Alameda
57,182,94114,2,3.3,3,372,1,0,San Francisco
55,29,92780,4,1.5,3,79,0,0,Orange
32,120,94102,4,5.4,1,301,1,1,San Francisco
38,53,95616,2,2.4,2,0,0,0,Yolo
58,43,93943,3,1.4,1,0,0,0,Monterey
29,59,95064,4,2.2,1,232,0,0,Santa Cruz
43,84,94608,4,2.6,3,289,0,1,Alameda
50,161,95133,3,3.4,1,212,1,0,Santa Clara
62,21,92691,4,0.4,2,137,0,0,Orange
57,63,94111,4,0.7,1,0,0,0,San Francisco
30,172,91302,3,3.4,2,0,1,0,Los Angeles
30,51,94709,4,0.2,1,172,0,0,Alameda
57,24,95616,4,0.7,1,0,0,0,Yolo
57,95,95054,2,1.6,1,0,0,0,Santa Clara
43,59,90048,1,2.4,1,250,0,0,Los Angeles
28,51,90503,4,1.8,2,0,0,0,Los Angeles
46,28,94720,1,1.0,1,84,0,0,Alameda
29,154,94720,2,2.0,1,130,0,0,Alameda
64,15,91711,2,0.3,3,115,0,0,Los Angeles
66,55,93023,4,1.67,3,0,0,0,Ventura
60,79,92120,1,1.8,3,0,0,0,San Diego
47,68,94538,4,2.6,3,0,0,0,Alameda
35,78,94105,1,2.6,2,0,0,0,San Francisco
57,34,92507,2,2.0,2,0,0,0,Riverside
65,195,91711,3,0.4,1,0,1,1,Los Angeles
53,184,94550,1,8.1,1,303,0,0,Alameda
44,85,92192,2,3.2,1,0,0,0,San Diego
45,200,90405,2,8.8,1,0,0,0,Los Angeles
41,64,92325,3,0.5,3,0,0,0,San Bernardino
51,88,91116,1,2.6,2,0,0,0,Los Angeles
27,42,94501,3,2.4,2,0,0,0,Alameda
31,91,92096,3,1.6,1,126,0,0,San Diego
32,38,92868,1,0.3,1,0,0,1,Orange
55,28,95123,1,1.5,2,0,0,0,Santa Clara
55,32,91330,4,0.1,3,0,0,0,Los Angeles
42,31,94720,1,0.3,3,0,0,0,Alameda
33,22,93940,4,0.4,2,103,0,0,Monterey
65,95,95014,3,3.7,2,138,1,0,Santa Clara
35,74,90638,4,1.3,1,0,0,0,Los Angeles
55,22,92121,1,1.5,2,91,0,0,San Diego
28,43,92103,3,0.1,2,0,0,0,San Diego
27,43,91302,1,1.0,3,0,0,0,Los Angeles
51,112,94720,3,1.8,2,0,0,1,Alameda
50,9,92064,2,1.0,2,0,0,0,San Diego
58,81,91320,2,0.0,3,0,0,0,Ventura
46,131,95929,1,5.7,1,256,0,0,Butte
62,19,92109,1,1.5,3,0,0,0,San Diego
38,62,92093,3,0.7,2,0,0,0,San Diego
62,19,95818,4,0.4,2,124,0,0,Sacramento
56,8,93943,2,0.3,1,0,0,0,Monterey
61,193,94303,1,4.7,3,203,1,0,Santa Clara
38,129,92093,4,4.4,1,140,1,0,San Diego
55,30,91320,4,0.7,2,0,0,0,Ventura
30,80,94701,4,1.8,2,0,0,0,Alameda
41,22,90503,4,1.5,3,0,0,0,Los Angeles
57,33,91745,1,1.5,2,0,0,0,Los Angeles
36,64,91355,4,2.1,3,0,0,0,Los Angeles
55,60,94305,3,2.2,3,84,0,0,Santa Clara
30,81,92037,1,2.9,3,259,0,0,San Diego
40,45,94720,3,0.6,2,204,0,0,Alameda
32,112,95054,4,1.8,2,0,0,0,Santa Clara
59,83,94105,2,3.4,3,0,1,0,San Francisco
44,180,93943,2,7.6,1,524,0,0,Monterey
51,28,92130,4,0.2,2,0,0,0,San Diego
37,169,91107,2,5.2,3,249,1,0,Los Angeles
59,14,90840,4,0.7,1,0,0,0,Los Angeles
37,43,90250,1,2.0,1,0,0,0,Los Angeles
56,88,94309,2,0.3,1,0,0,0,Santa Clara
55,78,90747,4,2.6,3,0,0,0,Los Angeles
49,68,94143,1,0.2,2,163,0,0,San Francisco
46,144,93611,2,3.3,1,0,0,0,Fresno
35,30,94114,4,1.0,1,163,0,0,San Francisco
47,120,95833,1,0.0,1,135,0,0,Sacramento
39,24,94305,2,0.3,2,0,0,0,Santa Clara
27,78,92037,4,2.3,3,157,0,0,San Diego
62,135,94301,2,5.2,2,0,1,0,Santa Clara
57,44,91605,2,1.6,3,0,0,0,Los Angeles
55,73,92675,4,3.8,2,0,0,0,Orange
55,90,92868,1,2.7,2,0,0,0,Orange
41,58,94704,3,0.5,3,0,0,0,Alameda
57,75,94928,2,3.7,1,236,0,0,Sonoma
43,174,92028,3,1.7,3,231,1,1,San Diego
40,50,92093,2,1.7,1,174,0,0,San Diego
43,85,92703,1,4.0,3,287,0,0,Orange
63,54,90401,3,2.2,1,0,0,0,Los Angeles
63,83,92122,2,3.4,1,0,1,0,San Diego
54,24,94109,4,0.2,1,0,0,0,San Francisco
54,45,95134,4,1.1,2,205,0,0,Santa Clara
52,68,92068,1,0.8,3,0,0,0,San Diego
50,48,94720,4,0.1,3,0,0,0,Alameda
38,114,92697,1,1.0,3,0,0,0,Orange
36,142,90064,3,2.3,2,0,1,1,Los Angeles
58,52,94402,3,0.5,2,0,0,0,San Mateo
46,142,92220,2,3.3,1,0,0,0,Riverside
50,15,92173,1,0.4,3,0,0,0,San Diego
46,118,92120,1,4.7,1,159,0,0,San Diego
53,101,90245,4,4.9,1,0,0,0,Los Angeles
62,84,94609,2,2.8,1,0,0,0,Alameda
63,32,94998,1,1.9,2,100,0,0,Marin
42,64,94607,3,0.5,3,247,0,0,Alameda
34,81,94002,4,3.4,1,0,0,0,San Mateo
40,28,94025,4,1.5,3,0,0,0,San Mateo
34,93,94608,1,0.0,1,0,0,0,Alameda
41,185,91775,1,3.6,2,0,1,0,Los Angeles
32,42,90650,1,1.8,2,0,0,0,Los Angeles
28,45,94305,2,1.6,3,0,0,0,Santa Clara
33,49,92037,2,1.67,2,214,0,0,San Diego
46,69,92780,3,2.1,1,0,0,0,Orange
52,94,93106,1,2.8,2,333,0,0,Santa Barbara
60,18,92120,1,1.5,2,0,0,0,San Diego
59,8,92691,4,0.7,1,91,0,0,Orange
57,55,90717,4,2.1,1,108,0,0,Los Angeles
46,85,95617,2,0.4,3,0,0,0,Yolo
25,62,94720,4,0.0,1,229,0,0,Alameda
53,65,95054,4,2.0,3,0,0,0,Santa Clara
38,138,95112,2,0.0,1,0,0,0,Santa Clara
63,103,91103,1,2.5,1,0,0,0,Los Angeles
44,99,95064,3,3.5,3,357,1,0,Santa Cruz
50,152,92220,1,7.3,1,0,0,0,Riverside
28,25,91330,2,0.9,3,140,0,0,Los Angeles
27,98,95616,2,2.5,1,361,0,1,Yolo
52,39,94304,2,0.7,2,166,0,0,Santa Clara
50,40,95820,1,1.3,2,0,0,0,Sacramento
39,58,94551,3,2.1,1,169,0,0,Alameda
50,192,90245,2,1.8,3,301,1,1,Los Angeles
60,62,94303,1,0.8,2,0,0,0,Santa Clara
30,69,94720,1,0.8,2,0,0,0,Alameda
31,40,94305,4,1.3,3,170,0,0,Santa Clara
39,61,90018,2,0.6,3,127,0,0,Los Angeles
29,30,91745,4,0.3,2,157,0,0,Los Angeles
54,29,90071,1,1.5,2,97,0,0,Los Angeles
35,41,92612,2,1.0,2,0,0,0,Orange
27,118,95605,1,3.3,2,0,1,0,Yolo
45,109,94117,1,7.0,1,366,0,0,San Francisco
58,122,93711,4,0.2,2,0,1,1,Fresno
62,50,94545,3,1.5,1,169,0,0,Alameda
28,43,95616,3,0.1,2,0,0,0,Yolo
32,108,94550,1,4.6,1,0,0,0,Alameda
29,110,92096,4,2.5,3,0,1,0,San Diego
41,20,94720,1,1.4,3,0,0,0,Alameda
61,112,90024,4,1.7,3,0,0,0,Los Angeles
56,25,95403,1,0.1,2,136,0,0,Sonoma
37,42,94720,3,0.7,2,0,0,0,Alameda
60,29,95973,2,0.3,1,0,0,0,Butte
49,84,90095,3,2.1,1,134,0,0,Los Angeles
43,81,94720,4,2.6,3,0,0,0,Alameda
53,55,94720,4,0.9,1,119,0,0,Alameda
35,40,93106,1,2.4,2,0,0,0,Santa Barbara
56,145,95831,4,5.7,2,0,1,1,Sacramento
41,175,94304,2,1.1,3,0,1,0,Santa Clara
36,78,91107,4,1.8,3,163,0,0,Los Angeles
56,51,92780,4,1.5,1,0,0,0,Orange
64,50,95616,4,1.67,3,0,0,0,Yolo
51,21,95630,3,0.4,1,0,0,0,Sacramento
49,79,95827,1,0.2,2,83,0,0,Sacramento
43,84,92096,1,4.0,3,0,0,0,San Diego
51,34,94105,4,0.4,2,0,0,0,San Francisco
55,73,94143,4,1.6,2,0,0,0,San Francisco
62,90,95747,3,0.5,1,0,0,0,Placer
35,23,94501,4,0.2,3,0,0,0,Alameda
53,145,90095,2,6.1,3,294,1,1,Los Angeles
33,54,92886,4,0.2,1,141,0,0,Orange
43,49,95812,3,2.2,2,103,0,0,Sacramento
58,51,95819,1,2.8,2,0,0,0,Sacramento
63,8,95136,4,0.6,2,0,0,0,Santa Clara
31,62,95630,1,1.0,1,0,0,0,Sacramento
36,25,95020,1,0.67,3,0,0,0,Santa Clara
59,24,94105,2,0.2,3,86,0,0,San Francisco
28,11,91203,1,0.1,2,0,0,0,Los Angeles
59,23,93111,1,0.1,1,0,0,0,Santa Barbara
47,33,91105,1,1.4,3,0,0,0,Los Angeles
47,83,92220,1,3.8,1,97,1,0,Riverside
56,39,90024,3,1.4,1,131,0,0,Los Angeles
41,138,95008,3,6.9,2,0,1,0,Santa Clara
25,113,90401,3,2.5,1,0,0,0,Los Angeles
30,125,90016,4,0.5,3,0,1,1,Los Angeles
50,195,95035,1,1.7,1,0,0,0,Santa Clara
34,105,90035,3,1.2,3,0,0,0,Los Angeles
44,75,91203,2,3.5,1,0,1,0,Los Angeles
36,40,90840,2,1.0,2,0,0,0,Los Angeles
39,61,94005,3,0.5,3,137,0,0,San Mateo
54,75,90089,2,4.5,3,0,0,0,Los Angeles
33,122,94583,1,0.0,1,0,0,0,Contra Costa
39,75,95762,3,3.0,1,0,0,0,El Dorado
41,59,90024,4,0.2,3,0,0,0,Los Angeles
40,24,94608,3,1.0,2,0,0,0,Alameda
